id,api_type,api_name,http_verb,uri,descriptions,parameters,amorphous_uri,tidy_uri,amorphous_comment,inconsistent_archetype,consistent_archetype,inconsistent_archetype_comment,flat_endpoint,structured_endpoint,flat_endpoint_comment
3153,GraphQL,Yelp Fusion,GET , /v3/businesses/search?sort_by=best_match&limit=20 , This endpoint returns up to 1000 businesses with some basic information based on the provided search criteria. ," 
",1,0, [underscore found] ,0,1,Consistent Arhetypes,0,1,Structed Endpoint
3154,GraphQL,Yelp Fusion,GET , /v3/businesses/search/phone , Search for businesses by phone number. ," 
",0,1,Tidy Endpoint,1,0,Singular Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3155,GraphQL,Yelp Fusion,GET	/v3/businesses/matches	, Find the Yelp business that matches an exact input location. Use this to match business data from other sources with Yelp businesses. ," 
",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3156,GraphQL,Yelp Fusion,GET ,	/v3/businesses/{id}	," Get rich business data, such as name, address, phone number, photos, Yelp rating, price levels and hours of operation. "," business_id_or_alias string required A unique identifier for a Yelp Business. Can be either a 22-character Yelp Business ID, or a Yelp Business Alias.
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3157,GraphQL,Yelp Fusion,GET , /v3/transactions/{transaction_type}/search	Search for businesses which support food delivery transactions. ," transaction_type string required Type of transaction supported by the business
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3158,GraphQL,Yelp Fusion,GET , /v3/businesses/engagement	Get engagement metrics information for the provided businesses. ,"
",,0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3159,GraphQL,Yelp Fusion,GET ,	/v3/businesses/{business_id_or_alias}/service_offerings	, Get active and eligible service offerings for a business. ," business_id_or_alias string required A unique identifier for a Yelp Business. Can be either a 22-character Yelp Business ID, or a Yelp Business Alias.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3160,GraphQL,Yelp Fusion,GET , /v3/businesses/business_id_or_alias/reviews?limit=20&sort_by=yelp_sort , Get up to three review excerpts for a business. ," business_id_or_alias string required A unique identifier for a Yelp Business. Can be either a 22-character Yelp Business ID, or a Yelp Business Alias.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3161,GraphQL,Yelp Fusion,GET , /v3/businesses/business_id_or_alias/review_highlights?count=3 , Get a business's review highlights. ," business_id_or_alias string required A unique identifier for a Yelp Business. Can be either a 22-character Yelp Business ID, or a Yelp Business Alias.
",1,0, [underscore found] ,1,0,Plural Nouns Found in Consecutive Nodes,1,0,Complex Words Present in Endpoint
3162,GraphQL,Yelp Fusion,GET , /v3/events?limit=3&sort_by=desc&sort_on=popularity	," Get events that match search criteria.
",,1,0, [underscore found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3163,GraphQL,Yelp Fusion,GET , /v3/events/event_id , Get the detailed information of a Yelp event. Get the event ID from /events or /events/featured.,"
",1,0, [underscore found] ,0,1,Consistent Arhetypes,0,1,Structed Endpoint
3164,GraphQL,Yelp Fusion,GET , /v3/events/featured , Get the featured event for a given location. Featured events are chosen by Yelp's community managers. ," 
",0,1,Tidy Endpoint,0,1,Consistent Arhetypes,0,1,Structed Endpoint
3165,GraphQL,Yelp Fusion,GET , /v3/categories ,  Get all Yelp business categories across all locales. ,"
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3166,GraphQL,Yelp Fusion,GET , /v3/categories/alias ," Get detailed information about the Yelp category specified by a Yelp category alias. The alias for each category can be found either by using the /v3/categories endpoint, or the category list. Miscellaneous ","
",0,1,Tidy Endpoint,1,0,Plural Nouns Found in Consecutive Nodes,0,1,Structed Endpoint
3167,GraphQL,Yelp Fusion,GET , /v3/autocomplete ,"  Provide autocomplete suggestions for businesses, search keywords and categories. ",,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3168,GraphQL,NY Times Article Search,GET , /v2/articlesearch.json?q=election&api-key=yourkey , Use the Article Search API to look up articles by keyword. You can refine your search using filters and facets. ,"
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3169,GraphQL,NY Times Article Search,GET , /v2/articlesearch.json?fq=romney&facet_field=day_of_week&facet=true&begin_date=20120101&end_date=20120101&api-key=your-api-key ," Search for all documents published on January 1, 2012 containing 'romney'. Facet count will be returned for 'day_of_week' and will be reflective of all documents (i.e., the date range filter and filter query do not affect facet counts). ","
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3170,GraphQL,NY Times Article Search,GET ," /v2/articlesearch.json?fq=source:(""The New York Times"") ", Restrict your search to articles with The New York Times as the source,"
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3171,GraphQL,NY Times Article Search,GET ," /v2/articlesearch.json?ffq=news_desk:(""Sports"", ""Foreign"") ", Restrict your search to articles from either the Sports or Foreign desk,"
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3172,GraphQL,NY Times Article Search,GET , /v2/articlesearch.json?q=new+york+times&page=2&sort=oldest&api-key=your-api-key , Search for documents containing 'new york times' and return results 20-29 with results sorted oldest first. ," 
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3173,GraphQL,NY Times Article Search,GET	, /articlesearch.json	," Search for NYT articles by keywords, filters and facets. "," 
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3174,GraphQL,NY Times Article Search,GET	, /articlesearch.json ," Search for NYT articles by keywords, filters and facets. ","
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3175,GraphQL,NY Times Article Search,GET	, /articlesearch.json	," Search for NYT articles by keywords, filters and facets.","
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3176,GraphQL,NY Times Article Search,GET	, /articlesearch.json ," Search for NYT articles by keywords, filters and facets. ","
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3177,GraphQL,NY Times Article Search,GET	, /articlesearch.json ," Search for NYT articles by keywords, filters and facets. "," 
",1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3178,GraphQL,NY Times Article Search,GET	 , /articlesearch.json	," Search for NYT articles by keywords, filters and facets.",,1,0, [extension found] ,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3179,GraphQL,Swapcard,POST , /createEventDocument/{eventId} , Create swapcard event document ," A Swapcard event id
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3180,GraphQL,Swapcard,POST , /createEventGroup/{eventId}, Create a new group on the event ,"  
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3181,GraphQL,Swapcard,POST , /createEventPlanningLink/{eventId} ,  Create swapcard event planning link," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3182,GraphQL,Swapcard,POST , /createEventSponsor/{eventId} ,Create swapcard event sponsor ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3183,GraphQL,Swapcard,POST , /createExhibitorLinkRelation, Create a relation between two exhibitors in an exhibitor link," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3184,GraphQL,Swapcard,POST , /createExhibitorLink, Create an exhibitor link in an event," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3185,GraphQL,Swapcard,POST , /createFieldDefinition," Create a new field definition in an event, which is required for custom fields. "," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3186,GraphQL,Swapcard,POST , /createProduct , Create a new product in an event.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3187,GraphQL,Swapcard,POST , /createPushNotification , Create a push notification ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3188,GraphQL,Swapcard,POST , /createRole , Create a role ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3189,GraphQL,Swapcard,POST , /deleteEventExhibitors/{eventId}," Deprecated, use updateExhibitor with withEvent.data set to null instead "," A Swapcard event id
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3190,GraphQL,Swapcard,POST , /deleteEventNotifications/{eventId} , Delete a swapcard event notification," A Swapcard event id
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3191,GraphQL,Swapcard,POST , /deleteExhibitorLinkRelation , Delete a relation between two exhibitors in an exhibitor link ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3192,GraphQL,Swapcard,POST , /deleteExhibitorLink , Delete an exhibitor link and all its relations. ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3193,GraphQL,Swapcard,POST , /deleteFieldDefinitions, Delete field definitions from an event. All values associated will be removed as well. ,"  
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3194,GraphQL,Swapcard,POST , /deletePlanningViews , Delete views from a planning.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3195,GraphQL,Swapcard,POST , /deleteProducts ," Delete one or more products from a event, and return product IDs successfully deleted."," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3196,GraphQL,Swapcard,POST , /deleteRoles, Delete one or more roles.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3197,GraphQL,Swapcard,POST , /deleteSelectFieldValues,Delete values from a select field definition. ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3198,GraphQL,Swapcard,POST , /setSelectFieldValue, Create or update a value for a select field definition.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3199,GraphQL,Swapcard,POST , /updateEventPerson , Update an existing person in an event.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3200,GraphQL,Swapcard,POST , /updateExhibitorMemberRoles ,Update a role ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3201,GraphQL,Swapcard,POST , /updateExhibitor,Update an exhibitor. ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3202,GraphQL,Swapcard,POST , /updateFieldDefinition, Update an existing field definition.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3203,GraphQL,Swapcard,POST , /updateProduct, Update an existing product.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3204,GraphQL,Swapcard,POST , /updateProducts,Update an existing product. ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3205,GraphQL,Swapcard,POST , /updateRole , Update a role ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,0,1,Structed Endpoint
3206,GraphQL,Swapcard,POST , updateTicketType, Update an existing ticket type.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3207,GraphQL,Swapcard,POST , updateUserTerm, Update an existing user term.," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3208,GraphQL,Swapcard,POST , /upsertEventNotification, Upsert a notification for an event , ,0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
3209,GraphQL,ScreenCloud,GET , /v2.10.0/allAppCategories , Get list of app's categories. ," 
",0,1,Tidy Endpoint,0,1,Less than 3 nodes present in endpoint,1,0,Complex Words Present in Endpoint
